Reaction,Metal,Support,Temperature,Pressure,Activity,Selectivity
methanol-synthesis,Pt,SAPO-34,610.2488187891764,12.877733868004757,0.49930811269528813,0.46482172399207944
biomass-to-hmf,Co,MgO,576.6565087922479,90.08982429759709,0.4753438588800114,0.5475254590534521
biomass-to-hmf,Co,SAPO-34,602.17486187645,26.080238149779234,0.43717465528603716,0.477834914623436
syngas-to-ethanol,Au,SAPO-34,565.2073300982895,92.3468436936251,0.48605185348340957,0.47206384505861787
co2-reduction,Ru,TiO2,317.26878699122307,78.29239855949363,0.6395185948025855,0.6565211595310301
co2-reduction,Ni,MgO,402.5837780254004,99.59989814419899,0.6285306498609765,0.6769398828876195
co2-reduction,Pd,CeO2,436.37364130548394,49.68045685412567,0.5834345808408339,0.5528227441154464
methanol-synthesis,Pt,MgO,265.9874105421011,49.713672151674444,0.44574247367211006,0.4044719471731623
methanol-synthesis,Rh,MgO,291.9512238284803,64.69047852992058,0.6474547212654362,0.7096887003022756
syngas-to-ethanol,Sn,Al2O3,217.13662536933705,8.219030834517032,0.4324462816895989,0.3663233838524204
biomass-to-hmf,Sn,Al2O3,655.2041574554394,2.857714517077256,0.5240933030859246,0.5514565429548229
syngas-to-ethanol,Co,HZSM-5,756.3809202953663,66.79597781343682,0.3274441917658682,0.3146964020881833
co2-reduction,Co,TiO2,738.0014032450671,57.889384920646776,0.29372728699985495,0.31012126320782285
biomass-to-hmf,Sn,C,460.79062695382146,40.98736241877724,0.6042946503146664,0.4933296316772897
ethanol-to-jet,Rh,SiO2,152.1497841915154,95.46137924668841,0.4885100184712403,0.44593969675822465
syngas-to-ethanol,Cu,BEA,757.7774218808181,36.53291433312395,0.3087605709454256,0.4580235210755961
co2-reduction,Ru,HZSM-5,560.97714228973,95.92356479957972,0.5183740832737153,0.5026975989650954
ethanol-to-jet,Fe,BEA,704.6723509177684,34.66621623162345,0.3460900750988626,0.3702244694593232
syngas-to-ethanol,Pd,SiO2,264.8018979311664,4.893787076948449,0.521004724522592,0.5513472541833756
syngas-to-ethanol,Au,SiO2,344.26572436335294,39.6203677933634,0.702827178241477,0.6462827564751812
ethanol-to-jet,Au,TiO2,466.2273023662016,88.63620131199312,0.6236816038405727,0.5773625473414957
syngas-to-ethanol,Sn,SiO2,240.96291864815265,20.116179172032286,0.5277756323171124,0.48184130674280773
biomass-to-hmf,In,C,402.6988967578501,79.48117801185438,0.5791316593197458,0.5643771636078504
co2-reduction,Ag,BEA,777.2199998964569,81.36603059233292,0.6987908359672353,0.744713558164356
ethanol-to-jet,Ni,TiO2,186.43539450702878,78.99007465973635,0.43771413117768077,0.4404608367276732
ethanol-to-jet,Ru,SAPO-34,287.59081419272275,65.73114351976159,0.46452100726254136,0.40159576172877465
biomass-to-hmf,Ag,BEA,246.81985923412049,58.35522551883443,0.48914914747878147,0.4737250080559905
ethanol-to-jet,Ni,CeO2,467.7815636619217,2.88723768033641,0.721335824317276,0.7429838155853109
biomass-to-hmf,Ni,SiO2,605.842927260035,13.923235620723325,0.4311191249622881,0.402880424753741
methanol-synthesis,Au,HZSM-5,738.0305279029105,82.25318307858716,0.35106916477146993,0.4554913034149662
ethanol-to-jet,Ag,CeO2,692.9789020432354,7.331803917603316,0.4207008343881021,0.3267046151311498
ethanol-to-jet,Cu,C,536.7353146483294,61.94722419855505,0.5935482587685891,0.6130289676371343
ethanol-to-jet,In,MgO,369.2730216494848,83.75369884995432,0.5565853634061817,0.5833168177123035
syngas-to-ethanol,Fe,SAPO-34,784.3046251286376,58.020734034796014,0.1682126130491561,0.16838138837901415
methanol-synthesis,Fe,SiO2,646.748123538727,59.7154400510439,0.5163910586421543,0.5626045656190458
co2-reduction,Cu,SAPO-34,328.0306822940999,75.99745853319972,0.899305202385373,0.903589560455541
methanol-synthesis,Sn,TiO2,509.7150244359223,44.4274599933685,0.4537287686970206,0.46649795648073644
biomass-to-hmf,Ni,CeO2,214.97910294073807,84.88930431445887,0.4552326838818488,0.43482764192383777
biomass-to-hmf,Ru,CeO2,160.1597120743804,49.20978000753773,0.45020923026048854,0.48276604235167137
ethanol-to-jet,Ni,CeO2,751.989021583958,70.96738359722363,0.34292255583283326,0.3311915273349626
biomass-to-hmf,Pd,MgO,600.7772928090219,79.43183076742073,0.5019118997480014,0.4294823290163242
syngas-to-ethanol,Sn,CeO2,284.00414208328056,64.3427446694972,0.48501616759966065,0.4825059367475734
biomass-to-hmf,Ag,MgO,305.5149432998765,18.28034466090247,0.7310396545514988,0.6754413032627906
ethanol-to-jet,Pt,CeO2,616.1791911343258,61.59293194919458,0.5732088619376219,0.6230518006109123
ethanol-to-jet,Au,Al2O3,376.10481844999504,1.4524340868989305,0.6140318202245068,0.7019628444342634
methanol-synthesis,In,SAPO-34,791.2922910945814,97.70235646123216,0.31860527363034313,0.33806323341373956
biomass-to-hmf,Fe,BEA,479.9014917949549,46.95738470005092,0.5973439673491228,0.6585224114700541
methanol-synthesis,Pd,HZSM-5,275.91734545857776,79.86468419263157,0.5548234616905442,0.5235395973157335
syngas-to-ethanol,Ag,CeO2,253.8437357961588,92.34463090649578,0.43403764027006164,0.4238886084002788
ethanol-to-jet,Au,TiO2,335.2919380086164,44.03249258463677,0.5599980717801176,0.5568218430493499
co2-reduction,Pt,C,178.1563637247213,74.30127159650029,0.561871906734207,0.5390068239798674
biomass-to-hmf,Co,CeO2,660.5698117531269,49.02107820641598,0.49785883093442124,0.500759967674841
ethanol-to-jet,Cu,SiO2,618.9120023633061,59.67795956430149,0.5424215441102642,0.43007707741103396
co2-reduction,Ru,SiO2,635.6063897904318,89.93890293123431,0.46966498526173517,0.4802291698757088
methanol-synthesis,Cu,TiO2,298.0583415459222,24.474717781223642,0.5600039478213431,0.5354088254460329
syngas-to-ethanol,In,MgO,729.387347351244,8.279441920131708,0.20617236469790629,0.2371579369962131
biomass-to-hmf,Ag,HZSM-5,728.8177485265753,15.349185924234616,0.2682318805587185,0.20874854760420042
biomass-to-hmf,Ag,CeO2,401.7646975276269,14.504056843491483,0.5687827305143388,0.5595564626315463
methanol-synthesis,Au,TiO2,784.1113293565917,21.01887818614574,0.26976276677308936,0.1594844639181359
methanol-synthesis,Ni,HZSM-5,332.39270067755854,11.99981778348598,0.6448533098443566,0.7085970619082927
syngas-to-ethanol,Ag,MgO,261.2808558659309,35.0140248147063,0.5325760995669753,0.4756918160457344
co2-reduction,Pt,CeO2,663.2055272643828,64.16192217412035,0.4899254233026241,0.4895993575411512
biomass-to-hmf,Co,BEA,705.7526141353435,9.560958897753935,0.32993971947809553,0.3633567439139996
biomass-to-hmf,Ag,SiO2,534.5275663418162,83.86191359768456,0.4632913100610752,0.4673910878817532
co2-reduction,Ni,MgO,628.5162584274187,25.418763529772402,0.5228640202307621,0.5956551363381004
co2-reduction,Ru,SiO2,729.6847082887723,59.58539157121615,0.33522532699123614,0.3746781613600121
methanol-synthesis,Pt,HZSM-5,421.551704683301,5.378195352597599,0.6041913313964681,0.6747142886566433
syngas-to-ethanol,Sn,BEA,171.85336036014158,53.5810509028859,0.5204881397979748,0.4774337442892963
syngas-to-ethanol,Sn,SAPO-34,444.0868893409913,24.8106377588664,0.6701684985062595,0.7050636621332108
biomass-to-hmf,Ni,MgO,767.4570321418659,14.13848817707719,0.27784779894357586,0.2538731505736137
co2-reduction,In,SAPO-34,160.35460689558766,67.23452522738891,0.8648287772570381,0.8879880170204173
methanol-synthesis,Sn,C,707.6493723001146,74.98138296441995,0.3098646132815603,0.32543004695370453
ethanol-to-jet,Ag,C,651.6927550740952,87.54570476420487,0.5849978687288191,0.6385750263405634
syngas-to-ethanol,Co,TiO2,557.4271217122097,70.68630423923453,0.5095317795632512,0.5565973086016254
ethanol-to-jet,Au,SAPO-34,400.1715241427152,69.38431322543104,0.548373804823623,0.5682701573209634
biomass-to-hmf,Ni,Al2O3,426.83646447492544,27.709148676003828,0.6904653174866555,0.6795630227170368
biomass-to-hmf,Rh,SiO2,661.9996986913112,9.014945115335772,0.45761830356904576,0.4250138591393927
co2-reduction,Sn,HZSM-5,484.5787123922962,91.09040730290594,0.5455183481328806,0.5062802527264954
co2-reduction,Ni,SAPO-34,398.9207468005572,47.069934638546485,0.5814745950704985,0.5111962441115664
ethanol-to-jet,Fe,TiO2,263.923812071325,56.32025534497568,0.5007809166974801,0.5458947753868125
ethanol-to-jet,Rh,SiO2,239.96377466480095,34.158037987534975,0.454612190992654,0.5305763871747424
biomass-to-hmf,Cu,C,629.2970419708352,75.47543687695129,0.5255396044263797,0.5770686337075825
methanol-synthesis,Sn,SiO2,358.30148070501224,89.89537077001054,0.5671082723073931,0.6098345336607239
biomass-to-hmf,Au,MgO,330.1444670960232,7.273548825894027,0.5454033049802344,0.5899156800220599
co2-reduction,Ag,C,475.94256209093095,83.12642280122812,0.9585919669896765,0.9862545279889157
syngas-to-ethanol,Sn,BEA,590.9003897495297,53.7526910606449,0.4412202697187574,0.39646677760492716
co2-reduction,Ag,TiO2,669.9375136766523,94.59116691074583,0.8798614109126692,0.8324440107014592
ethanol-to-jet,In,C,206.75068760000732,39.67756777924775,0.5231603146049562,0.45480342428194387
methanol-synthesis,Pd,SAPO-34,221.08719838483657,28.318330884653577,0.5424087106333334,0.48078254489490796
methanol-synthesis,Ag,CeO2,718.7455406991131,52.54807629628756,0.32761499688397616,0.3588965435662762
ethanol-to-jet,Pd,MgO,780.2234936025902,54.60206084877569,0.26516140907852126,0.2942627374327576
methanol-synthesis,Ag,TiO2,423.0844824650066,74.03321514892399,0.6130221131666778,0.5860800203570409
ethanol-to-jet,Pd,SiO2,190.91718058529347,87.30757637617678,0.4495722657961896,0.3514409812125606
methanol-synthesis,Rh,TiO2,417.59962421773366,34.936455383302935,0.6174825023649847,0.539242363796882
co2-reduction,Ag,BEA,697.2401157506157,45.08037406461463,0.8547672099720653,0.8415947991679529
co2-reduction,Pt,CeO2,733.8832498571006,31.343005463495665,0.33395713877190975,0.3188548637974165
co2-reduction,In,C,391.7365057838755,29.526483000853833,0.9335276106826453,0.9701211458970601
ethanol-to-jet,Co,TiO2,334.8483219470996,95.66517169378655,0.6167529014542058,0.6325606993133447
biomass-to-hmf,Co,BEA,335.4102784282142,97.34740283608865,0.6234633794904263,0.546684773330071
methanol-synthesis,Co,SiO2,225.99626762232515,99.38353076834944,0.5378394339993491,0.5684628737000292
biomass-to-hmf,Co,C,319.26467821215755,19.265161725210998,0.5491658435711751,0.536961819887465
biomass-to-hmf,Sn,HZSM-5,582.6096330286073,97.82423374087254,0.49803463561861844,0.4913097963985318
methanol-synthesis,Fe,C,500.91328758040584,17.097163199116675,0.5166929983284267,0.5882613374199859
co2-reduction,Cu,HZSM-5,412.96551529463227,50.44227466794326,0.99,0.9243890403284297
methanol-synthesis,Ag,TiO2,251.43462384336658,97.0448661678359,0.5311034995153024,0.597550165492073
biomass-to-hmf,Rh,TiO2,570.7085688303663,30.260130047180915,0.5193404260344602,0.5738894472937586
co2-reduction,Pt,CeO2,669.7245137199795,73.12583496258554,0.6006135222850383,0.6517989995903873
syngas-to-ethanol,Fe,SAPO-34,625.566338832213,90.11727243638046,0.5124654297820864,0.5647198534863241
methanol-synthesis,Au,BEA,225.96946358869542,3.4547638875347455,0.5072443916548446,0.5084395438190924
biomass-to-hmf,In,C,382.3058065780456,33.31028049773223,0.5824292882143134,0.6605999561559188
biomass-to-hmf,Au,SiO2,529.2304369969816,22.99224184712061,0.4590785667028999,0.5356969529368057
co2-reduction,In,HZSM-5,204.33320775604238,85.09568748697899,0.8749932061870186,0.8050278974469215
ethanol-to-jet,Rh,MgO,276.39252557458343,32.458023404434435,0.518382464649571,0.4133811392669898
biomass-to-hmf,Rh,HZSM-5,740.4905176415901,36.74542204557539,0.33127540084155177,0.3755369749910013
methanol-synthesis,Sn,MgO,390.2594786209852,37.91028394704229,0.5703822022173973,0.5765595870151764
co2-reduction,Fe,TiO2,350.2554739668247,45.11202805903458,0.6977078716875142,0.6724205364744175
biomass-to-hmf,Cu,SiO2,623.1046820213882,44.97781585463314,0.44705462064716994,0.5211377907702999
syngas-to-ethanol,Ag,Al2O3,256.46372343366824,73.07206637461265,0.5981293595265398,0.5983141431189322
syngas-to-ethanol,Sn,MgO,240.71899647327132,59.130826690760514,0.5505731517704178,0.6176469475469618
ethanol-to-jet,Co,SiO2,347.10024005546063,98.84986036185217,0.5628757883730808,0.5386104966046874
biomass-to-hmf,Fe,SAPO-34,756.5494472091044,59.47721023004719,0.36154372565773674,0.44579443959316223
syngas-to-ethanol,Cu,HZSM-5,416.1494151892058,91.52663913413552,0.6281440430087177,0.584153325333615
syngas-to-ethanol,Co,BEA,450.3779769812565,57.22371611572154,0.6993530555849721,0.6728045106943739
methanol-synthesis,In,CeO2,690.9844200920328,29.65685348833222,0.4832431109414274,0.5003600026659085
syngas-to-ethanol,Ni,Al2O3,692.4803810595375,31.08752354916891,0.5777080210357387,0.6204068198633499
biomass-to-hmf,Sn,C,295.938144009158,79.33073519350752,0.5207432750180955,0.5439077015240008
methanol-synthesis,Pd,Al2O3,771.4172874865002,83.5900640638137,0.3021757334321733,0.3300827091580986
syngas-to-ethanol,Cu,Al2O3,421.151901905179,49.69676382670198,0.4735219961152848,0.45869162316179485
methanol-synthesis,Ni,SAPO-34,647.0669312789371,49.811972278646834,0.512066096745839,0.4545153925648637
ethanol-to-jet,Pt,TiO2,527.6927505606102,56.99188437440084,0.519316165890578,0.509092604841272
co2-reduction,Au,C,783.2681864593872,82.0097986671238,0.3877737849157745,0.46642477117651737
co2-reduction,Rh,HZSM-5,699.4320442430612,17.121876035509963,0.47670972154409186,0.4691678359657571
ethanol-to-jet,Co,TiO2,449.6785791285799,69.63502143632056,0.5963026217195804,0.5737196479115992
co2-reduction,Co,HZSM-5,327.23572987881477,42.531886510465036,0.6097512492014063,0.5718371457570268
co2-reduction,Ni,Al2O3,339.5816634911895,64.25570600252885,0.5434692332531237,0.5746047944481372
ethanol-to-jet,Rh,SiO2,648.187584491219,19.14150224405712,0.5314764792110905,0.4912606912280909
ethanol-to-jet,Pt,CeO2,503.4130179114226,87.37187031138562,0.5447677715381299,0.5131888850798634
co2-reduction,Pd,TiO2,212.29171639213862,58.42461750515779,0.5126582619018991,0.553675462532522
methanol-synthesis,Ni,CeO2,486.81098508031323,37.92840531544369,0.5983193717648143,0.621056417371871
syngas-to-ethanol,Ru,TiO2,748.5897953958226,17.13988510623103,0.2741785178056214,0.26435518863421653
methanol-synthesis,Co,BEA,293.7237761208624,19.653261711564404,0.48970702845598296,0.452378111128971
biomass-to-hmf,Pt,BEA,699.9453372945053,71.54216562628872,0.49116129184421087,0.41373037690102354
ethanol-to-jet,Ru,C,745.4202540193514,12.539999433350777,0.27544231264289476,0.2611985379744112
methanol-synthesis,Ni,C,376.3364430704918,69.41401965092336,0.587191012375231,0.575116140081692
methanol-synthesis,Ag,BEA,646.3332048101161,34.86246783322474,0.49691179000699354,0.5208838659112968
co2-reduction,Ni,SAPO-34,294.5326010410816,85.82470571048691,0.5437258537066261,0.5112375923642127
methanol-synthesis,Sn,SiO2,349.828410383118,21.774259640958945,0.5398399572305428,0.48773773661838765
ethanol-to-jet,Ru,SAPO-34,200.52794338929772,77.69453849599684,0.47563985394025365,0.4580437880494282
syngas-to-ethanol,Ni,SiO2,220.08129821207564,79.51246298342268,0.46150019669012715,0.39669436347763243
biomass-to-hmf,Pt,HZSM-5,454.9035219646948,90.94440054184372,0.5771939586262905,0.5862652896319891
ethanol-to-jet,Cu,Al2O3,583.9311752965826,75.7004768740673,0.5297514732917782,0.5018803206363621
ethanol-to-jet,Pt,SiO2,531.9419803899799,20.80241830865592,0.4793501088928283,0.4330151934504628
co2-reduction,Ni,SAPO-34,244.6120355264096,74.87360328616688,0.4984280414812612,0.4560066097717205
co2-reduction,Pt,TiO2,378.9321277615596,85.65867012413446,0.62865639066206,0.5393630660653544
biomass-to-hmf,In,BEA,520.6529821784725,10.811462775908884,0.48201851637737686,0.49707388333696395
biomass-to-hmf,Ni,BEA,291.0487492775735,19.963204499051837,0.5091917258161253,0.6438434090151501
co2-reduction,Co,BEA,152.81380364914935,72.80958589740013,0.5174900012283954,0.4672872713862949
methanol-synthesis,Rh,C,388.2009666695177,59.34867654239722,0.5952267876455464,0.5064144709722238
syngas-to-ethanol,Au,SAPO-34,267.5515494688034,36.12741214892872,0.49597001253516193,0.454317209685124
syngas-to-ethanol,Ru,SiO2,484.263151868509,41.3502190274872,0.6457695137780081,0.6182925000482313
co2-reduction,Cu,C,221.70550478862913,14.455324620647614,0.8441617042102376,0.8123838121400174
co2-reduction,Sn,Al2O3,512.135879839873,5.020247751046317,0.5869425675926666,0.5708804292867711
co2-reduction,Ag,SAPO-34,400.107725965585,46.237630884636644,0.99,0.99
co2-reduction,Au,C,296.8177293244401,41.320939829709694,0.5241033363667693,0.5425399937326453
syngas-to-ethanol,In,SAPO-34,731.5905205658665,80.44120360234382,0.3196898649108126,0.22330623594353208
co2-reduction,Co,HZSM-5,799.1701616958029,49.67318898094783,0.2860558302924622,0.32831372885167825
ethanol-to-jet,Ru,C,489.73054459733044,67.97534777533699,0.5975551408262947,0.527295648486116
ethanol-to-jet,Co,MgO,410.4057870937446,59.465166000869225,0.5973797774711265,0.6825850532839011
ethanol-to-jet,Sn,CeO2,192.0617672533653,97.54554192505444,0.562344585776736,0.5592443853084343
co2-reduction,In,MgO,229.7954090041314,83.97280400280442,0.8975724638529043,0.8792471128345017
syngas-to-ethanol,Pd,Al2O3,641.5969134358337,80.29743886544767,0.414806420658664,0.3685831212521863
syngas-to-ethanol,Fe,C,583.3400565539116,95.06374295830663,0.5781444384254099,0.5644447843339446
syngas-to-ethanol,Rh,Al2O3,245.7931645154931,46.00883943360768,0.4878308010312491,0.47283889121750505
ethanol-to-jet,Pd,C,473.22795838143054,63.20873193664772,0.6952068294786503,0.7765047752467535
methanol-synthesis,Ni,SAPO-34,629.5689313438093,83.20093439336596,0.6109390116724067,0.6029867511524042
syngas-to-ethanol,Au,HZSM-5,781.8471578241304,38.88066529373682,0.31478122443735473,0.23894909696631517
co2-reduction,Co,Al2O3,554.2783949904233,10.537029231019115,0.5738467213059137,0.515457743742517
ethanol-to-jet,Au,BEA,648.9218705886742,79.48041010749459,0.5108387781881315,0.4559736518064893
methanol-synthesis,Pd,C,468.6627341666563,26.904862103621454,0.5705566586630652,0.5286935371105801
co2-reduction,Rh,BEA,161.4857552139261,76.63252575046012,0.4696062369662091,0.4426501018087602
syngas-to-ethanol,Cu,MgO,442.57508743154614,85.4345546383956,0.5725865602537461,0.6142532558427615
syngas-to-ethanol,Ag,HZSM-5,171.35886747363924,56.10998849780627,0.444756860346874,0.45578393169756737
co2-reduction,Sn,CeO2,469.4617456193471,14.31433597902586,0.6608979576152779,0.6352381393896082
syngas-to-ethanol,Ag,SAPO-34,519.75589535211,49.564817468432935,0.4641040554626199,0.45257782420360737
biomass-to-hmf,Au,BEA,521.936651731893,48.115194467181595,0.5589862604180356,0.5686916419657034
methanol-synthesis,Rh,HZSM-5,404.40013275447586,49.97442191476722,0.5734392852696201,0.5976331178290221
syngas-to-ethanol,Pt,TiO2,648.2059988048591,29.159316418527027,0.4448853925081788,0.47895336803032623
ethanol-to-jet,Ni,HZSM-5,233.32874137168523,37.27459931775034,0.8204303653850884,0.8050399418281442
biomass-to-hmf,Ni,TiO2,397.3726955300385,43.38667083657651,0.5580707100776384,0.5137366639634655
